RollNo,CourseNo,ColorGroup,Type,SortOrder
LT16SYGC,DNITCO,0,ELEC,1
LT16SYGC,DNMHEO,0,ELEC,2
LT16SYGC,DNPUEO,0,ELEC,3
LT16SYGC,DDVAPV,0,ELEC,4
LT16SYGC,LTZGXN,NULL,CORE,NULL
LT16SYGC,LTXNNC,NULL,CORE,NULL
LT16SYGC,LTDEFE,NULL,CORE,NULL
LT16SYGC,LTFTIP,NULL,CORE,NULL
LT16UWTT,DNMIGT,1,ELEC,1
LT16UWTT,DNDIKQ,1,ELEC,2
LT16UWTT,LTZGXN,NULL,CORE,NULL
LT16UWTT,LTXNNC,NULL,CORE,NULL
LT16UWTT,LTDEFE,NULL,CORE,NULL
LT16UWTT,LTFTIP,NULL,CORE,NULL
LT16UWTT,LTBJJP,NULL,CORE,NULL
LT16QJEC,DNDIKQ,3,ELEC,1
LT16QJEC,DNIFQF,3,ELEC,2
LT16QJEC,LTZGXN,NULL,CORE,NULL
LT16QJEC,LTXNNC,NULL,CORE,NULL
LT16QJEC,LTDEFE,NULL,CORE,NULL
LT16QJEC,LTFTIP,NULL,CORE,NULL
LT16QJEC,LTBJJP,0,ELEC,3
LT16ZVIL,DSKPSV,3,ELEC,5
LT16ZVIL,DNVUSE,1,ELEC,2
LT16ZVIL,TCGSZI,3,ELEC,4
LT16ZVIL,LTZGXN,NULL,CORE,NULL
LT16ZVIL,LTXNNC,NULL,CORE,NULL
LT16ZVIL,LTDEFE,NULL,CORE,NULL
LT16ZVIL,LTFTIP,NULL,CORE,NULL
LT16ZVIL,LTLQBM,1,ELEC,1
LT16ZVIL,LTBJGD,3,ELEC,3
LT16PRFI,DSKPSV,2,ELEC,2
LT16PRFI,LTZGXN,NULL,CORE,NULL
LT16PRFI,LTXNNC,NULL,CORE,NULL
LT16PRFI,LTDEFE,NULL,CORE,NULL
LT16PRFI,LTFTIP,NULL,CORE,NULL
LT16PRFI,LTFTHE,3,ELEC,3
LT16PRFI,TJPIKQ,2,ELEC,1
LT16CVTP,DSKPSV,1,ELEC,2
LT16CVTP,DSAAFM,1,ELEC,3
LT16CVTP,TCLOKA,4,ELEC,5
LT16CVTP,LTZGXN,NULL,CORE,NULL
LT16CVTP,LTXNNC,NULL,CORE,NULL
LT16CVTP,LTDEFE,NULL,CORE,NULL
LT16CVTP,LTFTIP,NULL,CORE,NULL
LT16CVTP,LTLQBM,1,ELEC,1
LT16CVTP,LTBJGD,4,ELEC,4
LT16XQWB,DNJEXJ,2,ELEC,3
LT16XQWB,DNWTSM,2,ELEC,2
LT16XQWB,DNIFQF,2,ELEC,4
LT16XQWB,DNXTXO,2,ELEC,1
LT16XQWB,LTZGXN,NULL,CORE,NULL
LT16XQWB,LTXNNC,NULL,CORE,NULL
LT16XQWB,LTAEPG,4,ELEC,5
LT16XQWB,LTDEFE,NULL,CORE,NULL
LT16XQWB,LTFTIP,NULL,CORE,NULL
LT16KWVZ,DNITCO,2,ELEC,3
LT16KWVZ,DNMHEO,2,ELEC,4
LT16KWVZ,DNPUEO,2,ELEC,2
LT16KWVZ,DNKXCW,2,ELEC,5
LT16KWVZ,DNUBYC,2,ELEC,6
LT16KWVZ,TCPHOV,1,ELEC,1
LT16KWVZ,DDZAVC,1,ELEC,7
LT16KWVZ,DDPNZK,1,ELEC,8
LT16KWVZ,DDSKTM,1,ELEC,9
LT16KWVZ,LTZGXN,NULL,CORE,NULL
LT16KWVZ,LTXNNC,NULL,CORE,NULL
LT16KWVZ,LTDEFE,NULL,CORE,NULL
LT16KWVZ,LTFTIP,NULL,CORE,NULL
LT16NZYT,DNDIKQ,3,ELEC,3
LT16NZYT,DNNSOC,3,ELEC,2
LT16NZYT,DNJEXJ,3,ELEC,4
LT16NZYT,DNVUSE,3,ELEC,5
LT16NZYT,LTZGXN,NULL,CORE,NULL
LT16NZYT,LTXNNC,NULL,CORE,NULL
LT16NZYT,LTDEFE,NULL,CORE,NULL
LT16NZYT,LTFTIP,NULL,CORE,NULL
LT16NZYT,LTBJJP,1,ELEC,1
LT16LSWR,LTZGXN,NULL,CORE,NULL
LT16LSWR,LTXNNC,NULL,CORE,NULL
LT16LSWR,LTDEFE,NULL,CORE,NULL
LT16LSWR,LTFTIP,NULL,CORE,NULL
LT16LSWR,LTLQBM,1,ELEC,1
LT16LSWR,LTFTHE,2,ELEC,2
LT16WAAV,DNDIKQ,1,ELEC,2
LT16WAAV,DNNSOC,1,ELEC,1
LT16WAAV,DNJEXJ,1,ELEC,3
LT16WAAV,DNVUSE,1,ELEC,5
LT16WAAV,LTZGXN,NULL,CORE,NULL
LT16WAAV,LTXNNC,NULL,CORE,NULL
LT16WAAV,LTDEFE,NULL,CORE,NULL
LT16WAAV,LTFTIP,NULL,CORE,NULL
LT16WAAV,LTBJJP,5,ELEC,4
LT16MMZH,PGMRBA,NULL,CORE,NULL
LT16MMZH,DNMIGT,1,ELEC,4
LT16MMZH,DNITCO,1,ELEC,2
LT16MMZH,DNMHEO,1,ELEC,3
LT16MMZH,DNPUEO,1,ELEC,1
LT16MMZH,DNIFQF,1,ELEC,5
LT16MMZH,LTZGXN,NULL,CORE,NULL
LT16MMZH,LTXNNC,NULL,CORE,NULL
LT16MMZH,LTDEFE,NULL,CORE,NULL
LT16MMZH,LTFTIP,NULL,CORE,NULL
LT16JVXX,DNMIGT,2,ELEC,1
LT16JVXX,DNDIKQ,2,ELEC,3
LT16JVXX,DNJEXJ,2,ELEC,2
LT16JVXX,DNITCO,2,ELEC,4
LT16JVXX,DNMHEO,2,ELEC,5
LT16JVXX,DNPUEO,2,ELEC,6
LT16JVXX,FOMEQT,3,ELEC,8
LT16JVXX,LTZGXN,NULL,CORE,NULL
LT16JVXX,LTXNNC,NULL,CORE,NULL
LT16JVXX,LTDEFE,NULL,CORE,NULL
LT16JVXX,LTFTIP,NULL,CORE,NULL
LT16JVXX,TJPIKQ,3,ELEC,7
LT16ZGBY,DNMIGT,1,ELEC,2
LT16ZGBY,DNWTSM,1,ELEC,3
LT16ZGBY,DNXTXO,1,ELEC,1
LT16ZGBY,LTZGXN,NULL,CORE,NULL
LT16ZGBY,LTXNNC,NULL,CORE,NULL
LT16ZGBY,LTDEFE,NULL,CORE,NULL
LT16ZGBY,LTFTIP,NULL,CORE,NULL
LT16ZGBY,LTBJJP,NULL,CORE,NULL
LT16PKRU,DNMIGT,0,ELEC,2
LT16PKRU,DNDIKQ,0,ELEC,3
LT16PKRU,DNITCO,0,ELEC,6
LT16PKRU,DNMHEO,0,ELEC,5
LT16PKRU,DNPUEO,0,ELEC,4
LT16PKRU,LTZGXN,NULL,CORE,NULL
LT16PKRU,LTXNNC,NULL,CORE,NULL
LT16PKRU,LTDEFE,NULL,CORE,NULL
LT16PKRU,LTFTIP,NULL,CORE,NULL
LT16PKRU,LTBJJP,0,ELEC,1
LT16DQMG,DNMIGT,1,ELEC,1
LT16DQMG,DNITCO,1,ELEC,4
LT16DQMG,DNMHEO,1,ELEC,2
LT16DQMG,DNPUEO,1,ELEC,3
LT16DQMG,DNKXCW,1,ELEC,5
LT16DQMG,DNXTXO,1,ELEC,6
LT16DQMG,LTZGXN,NULL,CORE,NULL
LT16DQMG,LTXNNC,NULL,CORE,NULL
LT16DQMG,LTDEFE,NULL,CORE,NULL
LT16DQMG,LTFTIP,NULL,CORE,NULL
LT16DQMG,LTBJJP,NULL,CORE,NULL
LT16BSPF,DNMIGT,1,ELEC,1
LT16BSPF,DNJEXJ,1,ELEC,2
LT16BSPF,LTZGXN,NULL,CORE,NULL
LT16BSPF,LTXNNC,NULL,CORE,NULL
LT16BSPF,LTDEFE,NULL,CORE,NULL
LT16BSPF,LTFTIP,NULL,CORE,NULL
LT16BSPF,LTBJJP,3,ELEC,3
LT16GNJQ,PGOOGV,4,ELEC,6
LT16GNJQ,DNMIGT,0,ELEC,1
LT16GNJQ,DNJEXJ,0,ELEC,2
LT16GNJQ,DNWTSM,0,ELEC,3
LT16GNJQ,DNIMNG,0,ELEC,5
LT16GNJQ,DNIFQF,0,ELEC,4
LT16GNJQ,LTZGXN,NULL,CORE,NULL
LT16GNJQ,LTXNNC,NULL,CORE,NULL
LT16GNJQ,LTDEFE,NULL,CORE,NULL
LT16GNJQ,LTFTIP,NULL,CORE,NULL
LT16QDBX,PGMRBA,NULL,CORE,NULL
LT16QDBX,DNMIGT,1,ELEC,2
LT16QDBX,DNXTXO,1,ELEC,1
LT16QDBX,LTZGXN,NULL,CORE,NULL
LT16QDBX,LTXNNC,NULL,CORE,NULL
LT16QDBX,LTDEFE,NULL,CORE,NULL
LT16QDBX,LTFTIP,NULL,CORE,NULL
LT16GAEE,DNDIKQ,5,ELEC,2
LT16GAEE,DNNSOC,5,ELEC,1
LT16GAEE,DNJEXJ,5,ELEC,3
LT16GAEE,DNVUSE,5,ELEC,4
LT16GAEE,LTZGXN,NULL,CORE,NULL
LT16GAEE,LTXNNC,NULL,CORE,NULL
LT16GAEE,LTDEFE,NULL,CORE,NULL
LT16GAEE,LTFTIP,NULL,CORE,NULL
LT16GAEE,LTBJJP,NULL,CORE,NULL
LT16WQXA,LTZGXN,NULL,CORE,NULL
LT16WQXA,LTXNNC,NULL,CORE,NULL
LT16WQXA,LTDEFE,NULL,CORE,NULL
LT16WQXA,LTFTIP,NULL,CORE,NULL
LT16WQXA,LTBJJP,2,ELEC,1
LT16WQXA,TJPIKQ,3,ELEC,2
LT16KZZL,DNRPKM,0,ELEC,1
LT16KZZL,FOJDYG,NULL,BACKLOG,NULL
LT16KZZL,LTSWCB,NULL,BACKLOG,NULL
LT16KZZL,LTZGXN,NULL,CORE,NULL
LT16KZZL,LTDEFE,NULL,CORE,NULL
LT16KZZL,LTFTIP,NULL,CORE,NULL
LT16BTKI,DNMIGT,0,ELEC,1
LT16BTKI,DNDIKQ,0,ELEC,2
LT16BTKI,LTZGXN,NULL,CORE,NULL
LT16BTKI,LTXNNC,NULL,CORE,NULL
LT16BTKI,LTDEFE,NULL,CORE,NULL
LT16BTKI,LTFTIP,NULL,CORE,NULL
LT16BTKI,LTBJJP,NULL,CORE,NULL
LT16OQCU,DNRPKM,0,ELEC,1
LT16OQCU,DNKCVN,0,ELEC,2
LT16OQCU,LTZGXN,NULL,CORE,NULL
LT16OQCU,LTXNNC,NULL,CORE,NULL
LT16OQCU,LTDEFE,NULL,CORE,NULL
LT16OQCU,LTFTIP,NULL,CORE,NULL
LT16OQCU,LTBJJP,NULL,CORE,NULL
LT16CMLY,TCTTOY,1,ELEC,2
LT16CMLY,LTZGXN,NULL,CORE,NULL
LT16CMLY,LTXNNC,NULL,CORE,NULL
LT16CMLY,LTDEFE,NULL,CORE,NULL
LT16CMLY,LTFTIP,NULL,CORE,NULL
LT16CMLY,LTBJJP,NULL,CORE,NULL
LT16CMLY,TJPIKQ,1,ELEC,1
LT16QQAP,DNKXCW,1,ELEC,2
LT16QQAP,DNUBYC,1,ELEC,3
LT16QQAP,DNXTXO,1,ELEC,1
LT16QQAP,LTZGXN,NULL,CORE,NULL
LT16QQAP,LTXNNC,NULL,CORE,NULL
LT16QQAP,LTDEFE,NULL,CORE,NULL
LT16QQAP,LTFTIP,NULL,CORE,NULL
LT16QQAP,LTBJJP,NULL,CORE,NULL
LT16GFAQ,DNDIKQ,1,ELEC,4
LT16GFAQ,DNITCO,1,ELEC,1
LT16GFAQ,DNMHEO,1,ELEC,2
LT16GFAQ,DNPUEO,1,ELEC,3
LT16GFAQ,DNVUSE,1,ELEC,5
LT16GFAQ,LTZGXN,NULL,CORE,NULL
LT16GFAQ,LTXNNC,NULL,CORE,NULL
LT16GFAQ,LTDEFE,NULL,CORE,NULL
LT16GFAQ,LTFTIP,NULL,CORE,NULL
LT16GFAQ,LTBJJP,NULL,CORE,NULL
LT16IZDA,DNRPKM,1,ELEC,1
LT16IZDA,DNKCVN,1,ELEC,2
LT16IZDA,LTZGXN,NULL,CORE,NULL
LT16IZDA,LTXNNC,NULL,CORE,NULL
LT16IZDA,LTDEFE,NULL,CORE,NULL
LT16IZDA,LTFTIP,NULL,CORE,NULL
LT16IZDA,LTBJJP,NULL,CORE,NULL
LT16ATNI,DNMIGT,1,ELEC,3
LT16ATNI,DNDIKQ,1,ELEC,4
LT16ATNI,DNKXCW,1,ELEC,1
LT16ATNI,DNUBYC,1,ELEC,2
LT16ATNI,LTZGXN,NULL,CORE,NULL
LT16ATNI,LTXNNC,NULL,CORE,NULL
LT16ATNI,LTDEFE,NULL,CORE,NULL
LT16ATNI,LTFTIP,NULL,CORE,NULL
LT16ATNI,LTBJJP,NULL,CORE,NULL
LT16VRQL,DNMIGT,0,ELEC,2
LT16VRQL,DNDIKQ,0,ELEC,1
LT16VRQL,DNITCO,0,ELEC,5
LT16VRQL,DNMHEO,0,ELEC,4
LT16VRQL,DNPUEO,0,ELEC,3
LT16VRQL,LTZGXN,NULL,CORE,NULL
LT16VRQL,LTXNNC,NULL,CORE,NULL
LT16VRQL,LTDEFE,NULL,CORE,NULL
LT16VRQL,LTFTIP,NULL,CORE,NULL
LT16VRQL,LTBJJP,NULL,CORE,NULL
LT16QPLR,DNMIGT,0,ELEC,1
LT16QPLR,DNDIKQ,0,ELEC,3
LT16QPLR,DNRPKM,0,ELEC,2
LT16QPLR,LTSWCB,NULL,CORE,NULL
LT16QPLR,LTZGXN,NULL,CORE,NULL
LT16QPLR,LTXNNC,NULL,CORE,NULL
LT16QPLR,LTDEFE,NULL,CORE,NULL
LT16QPLR,LTFTIP,NULL,CORE,NULL
LT17BEYI,PGMRBA,NULL,CORE,NULL
LT17BEYI,UVHSNY,NULL,CORE,NULL
LT17BEYI,DNMIGT,0,ELEC,5
LT17BEYI,DNDIKQ,0,ELEC,4
LT17BEYI,DNITCO,0,ELEC,1
LT17BEYI,DNMHEO,0,ELEC,2
LT17BEYI,DNPUEO,0,ELEC,3
LT17BEYI,DDBVFC,0,ELEC,6
LT17BEYI,DDHMRB,0,ELEC,7
LT17BEYI,LTVPDP,NULL,CORE,NULL
LT17BEYI,LTLVQE,NULL,CORE,NULL
LT17BEYI,LTSWCB,NULL,CORE,NULL
LT17AZAH,UVHSNY,NULL,CORE,NULL
LT17AZAH,DNITCO,5,ELEC,2
LT17AZAH,DNMHEO,5,ELEC,3
LT17AZAH,DNPUEO,5,ELEC,4
LT17AZAH,DNKCVN,5,ELEC,1
LT17AZAH,DDBVFC,0,ELEC,5
LT17AZAH,DDHMRB,0,ELEC,7
LT17AZAH,DDKVSX,0,ELEC,6
LT17AZAH,LTVPDP,NULL,CORE,NULL
LT17AZAH,LTLVQE,NULL,CORE,NULL
LT17AZAH,LTSWCB,NULL,CORE,NULL
LT17QBQI,UVHSNY,NULL,CORE,NULL
LT17QBQI,DNMIGT,3,ELEC,9
LT17QBQI,DNDIKQ,3,ELEC,8
LT17QBQI,DNITCO,3,ELEC,7
LT17QBQI,DNMHEO,3,ELEC,6
LT17QBQI,DNPUEO,3,ELEC,5
LT17QBQI,DNJNPL,3,ELEC,11
LT17QBQI,DNKCVN,3,ELEC,10
LT17QBQI,DDBVFC,1,ELEC,4
LT17QBQI,DDVQGR,1,ELEC,2
LT17QBQI,DDHMRB,1,ELEC,1
LT17QBQI,DDKVSX,1,ELEC,3
LT17QBQI,LTVPDP,NULL,CORE,NULL
LT17QBQI,LTLVQE,NULL,CORE,NULL
LT17QBQI,LTSWCB,NULL,CORE,NULL
LT17FBUZ,UVHSNY,NULL,CORE,NULL
LT17FBUZ,DNITCO,1,ELEC,2
LT17FBUZ,DNMHEO,1,ELEC,3
LT17FBUZ,DNPUEO,1,ELEC,4
LT17FBUZ,DNKCVN,1,ELEC,1
LT17FBUZ,DDBVFC,2,ELEC,5
LT17FBUZ,DDVQGR,2,ELEC,6
LT17FBUZ,DDKVSX,2,ELEC,7
LT17FBUZ,LTVPDP,NULL,CORE,NULL
LT17FBUZ,LTLVQE,NULL,CORE,NULL
LT17FBUZ,LTSWCB,NULL,CORE,NULL
LT17NZQM,UVHSNY,NULL,CORE,NULL
LT17NZQM,DNITCO,4,ELEC,4
LT17NZQM,DNMHEO,4,ELEC,3
LT17NZQM,DNPUEO,4,ELEC,5
LT17NZQM,DNRPKM,4,ELEC,8
LT17NZQM,DNOENI,10,ELEC,50
LT17NZQM,DNKCVN,4,ELEC,7
LT17NZQM,DDBVFC,3,ELEC,9
LT17NZQM,DDVQGR,3,ELEC,2
LT17NZQM,DDHMRB,3,ELEC,1
LT17NZQM,LTVPDP,NULL,CORE,NULL
LT17NZQM,LTLVQE,NULL,CORE,NULL
LT17NZQM,LTSWCB,NULL,CORE,NULL
LT17VVHN,UVHSNY,NULL,CORE,NULL
LT17VVHN,DNITCO,2,ELEC,4
LT17VVHN,DNMHEO,2,ELEC,5
LT17VVHN,DNPUEO,2,ELEC,6
LT17VVHN,DDBVFC,1,ELEC,1
LT17VVHN,DDVQGR,1,ELEC,2
LT17VVHN,DDHMRB,1,ELEC,3
LT17VVHN,LTVPDP,NULL,CORE,NULL
LT17VVHN,LTLVQE,NULL,CORE,NULL
LT17VVHN,LTSWCB,NULL,CORE,NULL
LT17KLJI,PGMRBA,NULL,CORE,NULL
LT17KLJI,UVHSNY,NULL,CORE,NULL
LT17KLJI,DNMIGT,1,ELEC,4
LT17KLJI,DNDIKQ,1,ELEC,5
LT17KLJI,DNITCO,1,ELEC,3
LT17KLJI,DNMHEO,1,ELEC,2
LT17KLJI,DNPUEO,1,ELEC,1
LT17KLJI,DNKCVN,1,ELEC,6
LT17KLJI,DDBVFC,4,ELEC,7
LT17KLJI,DDVQGR,4,ELEC,8
LT17KLJI,LTVPDP,NULL,CORE,NULL
LT17KLJI,LTLVQE,NULL,CORE,NULL
LT17KLJI,LTSWCB,NULL,CORE,NULL
LT17EEDQ,UVHSNY,NULL,CORE,NULL
LT17EEDQ,DNMIGT,5,ELEC,1
LT17EEDQ,DNDIKQ,5,ELEC,2
LT17EEDQ,DNITCO,5,ELEC,5
LT17EEDQ,DNMHEO,5,ELEC,6
LT17EEDQ,DNUBYC,5,ELEC,11
LT17EEDQ,DNVUSE,5,ELEC,4
LT17EEDQ,DNJNPL,5,ELEC,3
LT17EEDQ,DNKCVN,5,ELEC,12
LT17EEDQ,DDBVFC,4,ELEC,7
LT17EEDQ,DDVQGR,4,ELEC,8
LT17EEDQ,DDHMRB,4,ELEC,9
LT17EEDQ,DDKVSX,4,ELEC,10
LT17EEDQ,LTVPDP,NULL,CORE,NULL
LT17EEDQ,LTLVQE,NULL,CORE,NULL
LT17EEDQ,LTSWCB,NULL,CORE,NULL
LT17MEWH,UVHSNY,NULL,CORE,NULL
LT17MEWH,DNMIGT,3,ELEC,10
LT17MEWH,DNDIKQ,3,ELEC,9
LT17MEWH,DNITCO,3,ELEC,8
LT17MEWH,DNMHEO,3,ELEC,7
LT17MEWH,DNPUEO,3,ELEC,6
LT17MEWH,DNJNPL,3,ELEC,11
LT17MEWH,DNKCVN,3,ELEC,12
LT17MEWH,DDWJGG,1,ELEC,4
LT17MEWH,DDBVFC,1,ELEC,5
LT17MEWH,DDVQGR,1,ELEC,2
LT17MEWH,DDHMRB,1,ELEC,1
LT17MEWH,DDKVSX,1,ELEC,3
LT17MEWH,LTVPDP,NULL,CORE,NULL
LT17MEWH,LTLVQE,NULL,CORE,NULL
LT17MEWH,LTSWCB,NULL,CORE,NULL
LT17RYXA,UVHSNY,NULL,CORE,NULL
LT17RYXA,DNMIGT,2,ELEC,7
LT17RYXA,DNDIKQ,2,ELEC,6
LT17RYXA,DNITCO,2,ELEC,3
LT17RYXA,DNMHEO,2,ELEC,5
LT17RYXA,DNPUEO,2,ELEC,4
LT17RYXA,DNRPKM,2,ELEC,9
LT17RYXA,DNVUSE,2,ELEC,8
LT17RYXA,DDBVFC,1,ELEC,2
LT17RYXA,DDHMRB,1,ELEC,1
LT17RYXA,LTVPDP,NULL,CORE,NULL
LT17RYXA,LTLVQE,NULL,CORE,NULL
LT17RYXA,LTSWCB,NULL,CORE,NULL
LT17RYXA,TJPIKQ,4,ELEC,10
LT17RYXA,TJGDMF,4,ELEC,11
LT17WYRL,PGMRBA,NULL,CORE,NULL
LT17WYRL,UVHSNY,NULL,CORE,NULL
LT17WYRL,DNMIGT,4,ELEC,8
LT17WYRL,DNDIKQ,4,ELEC,7
LT17WYRL,DNITCO,4,ELEC,4
LT17WYRL,DNMHEO,4,ELEC,6
LT17WYRL,DNPUEO,4,ELEC,5
LT17WYRL,DDBVFC,1,ELEC,1
LT17WYRL,DDVQGR,1,ELEC,3
LT17WYRL,DDHMRB,1,ELEC,2
LT17WYRL,LTVPDP,NULL,CORE,NULL
LT17WYRL,LTLVQE,NULL,CORE,NULL
LT17WYRL,LTSWCB,NULL,CORE,NULL
LT17YAOV,UVHSNY,NULL,CORE,NULL
LT17YAOV,DNMIGT,3,ELEC,5
LT17YAOV,DNDIKQ,3,ELEC,4
LT17YAOV,DNITCO,3,ELEC,1
LT17YAOV,DNMHEO,3,ELEC,2
LT17YAOV,DNPUEO,3,ELEC,3
LT17YAOV,DNRPKM,3,ELEC,11
LT17YAOV,DNVUSE,3,ELEC,10
LT17YAOV,DDBVFC,2,ELEC,8
LT17YAOV,DDVQGR,2,ELEC,9
LT17YAOV,LTVPDP,NULL,CORE,NULL
LT17YAOV,LTLVQE,NULL,CORE,NULL
LT17YAOV,LTSWCB,NULL,CORE,NULL
LT17YAOV,TJPIKQ,1,ELEC,6
LT17YAOV,TJGDMF,1,ELEC,7
LT17IANO,UVHSNY,NULL,CORE,NULL
LT17IANO,DNDIKQ,4,ELEC,9
LT17IANO,DNITCO,4,ELEC,6
LT17IANO,DNMHEO,4,ELEC,8
LT17IANO,DNPUEO,4,ELEC,4
LT17IANO,DNKCVN,4,ELEC,10
LT17IANO,DDBVFC,5,ELEC,1
LT17IANO,DDVQGR,5,ELEC,3
LT17IANO,DDHMRB,5,ELEC,2
LT17IANO,LTVPDP,NULL,CORE,NULL
LT17IANO,LTLVQE,NULL,CORE,NULL
LT17IANO,LTSWCB,NULL,CORE,NULL
LT17IANO,TJGDMF,4,ELEC,5
LT17IANO,TJZMSI,4,ELEC,7
LT17EQLG,PGMRBA,NULL,CORE,NULL
LT17EQLG,UVHSNY,NULL,CORE,NULL
LT17EQLG,DNMIGT,1,ELEC,4
LT17EQLG,DNDIKQ,1,ELEC,5
LT17EQLG,DNITCO,1,ELEC,3
LT17EQLG,DNMHEO,1,ELEC,2
LT17EQLG,DNPUEO,1,ELEC,1
LT17EQLG,DNRPKM,1,ELEC,9
LT17EQLG,DNUBYC,1,ELEC,6
LT17EQLG,DNVUSE,1,ELEC,7
LT17EQLG,DNOENI,10,ELEC,50
LT17EQLG,DNJNPL,1,ELEC,11
LT17EQLG,DNKCVN,1,ELEC,10
LT17EQLG,DDBVFC,2,ELEC,13
LT17EQLG,DDVQGR,2,ELEC,12
LT17EQLG,LTVPDP,NULL,CORE,NULL
LT17EQLG,LTLVQE,NULL,CORE,NULL
LT17EQLG,LTSWCB,NULL,CORE,NULL
LT17UGUP,DNITCO,1,ELEC,5
LT17UGUP,DNMHEO,1,ELEC,4
LT17UGUP,DNPUEO,1,ELEC,6
LT17UGUP,DNKCVN,1,ELEC,3
LT17UGUP,DDWJGG,4,ELEC,2
LT17UGUP,DDBVFC,4,ELEC,1
LT17REEO,PGMRBA,NULL,CORE,NULL
LT17REEO,UVHSNY,NULL,CORE,NULL
LT17REEO,DNMIGT,1,ELEC,5
LT17REEO,DNDIKQ,1,ELEC,4
LT17REEO,DNITCO,1,ELEC,1
LT17REEO,DNMHEO,1,ELEC,3
LT17REEO,DNPUEO,1,ELEC,2
LT17REEO,DNUBYC,1,ELEC,6
LT17REEO,DNVUSE,1,ELEC,7
LT17REEO,DDBVFC,2,ELEC,9
LT17REEO,DDHMRB,2,ELEC,8
LT17REEO,LTVPDP,NULL,CORE,NULL
LT17REEO,LTLVQE,NULL,CORE,NULL
LT17REEO,LTSWCB,NULL,CORE,NULL
LT17POXQ,XMJIBU,NULL,BACKLOG,NULL
LT17POXQ,UVHSNY,NULL,CORE,NULL
LT17POXQ,DDBVFC,0,ELEC,1
LT17POXQ,DDHMRB,0,ELEC,2
LT17POXQ,LTVPDP,NULL,CORE,NULL
LT17POXQ,LTLVQE,NULL,CORE,NULL
LT17POXQ,LTSWCB,NULL,CORE,NULL
LT17NBSE,PGMRBA,NULL,CORE,NULL
LT17NBSE,UVHSNY,NULL,CORE,NULL
LT17NBSE,DNMIGT,5,ELEC,5
LT17NBSE,DNDIKQ,5,ELEC,1
LT17NBSE,DNITCO,5,ELEC,2
LT17NBSE,DNMHEO,5,ELEC,3
LT17NBSE,DNPUEO,5,ELEC,4
LT17NBSE,DDBVFC,4,ELEC,6
LT17NBSE,DDHMRB,4,ELEC,7
LT17NBSE,LTVPDP,NULL,CORE,NULL
LT17NBSE,LTLVQE,NULL,CORE,NULL
LT17NBSE,LTSWCB,NULL,CORE,NULL
LT17IBJP,PGMRBA,NULL,CORE,NULL
LT17IBJP,PGLSBR,3,ELEC,8
LT17IBJP,DSVZGC,3,ELEC,6
LT17IBJP,UVHSNY,NULL,CORE,NULL
LT17IBJP,SFXKJX,3,ELEC,7
LT17IBJP,SFZGMF,3,ELEC,9
LT17IBJP,DNMIGT,1,ELEC,2
LT17IBJP,DNDIKQ,1,ELEC,3
LT17IBJP,DNITCO,1,ELEC,1
LT17IBJP,DNMHEO,1,ELEC,10
LT17IBJP,DNPUEO,1,ELEC,11
LT17IBJP,DDBVFC,2,ELEC,5
LT17IBJP,DDHMRB,2,ELEC,4
LT17IBJP,LTVPDP,NULL,CORE,NULL
LT17IBJP,LTLVQE,NULL,CORE,NULL
LT17IBJP,LTSWCB,NULL,CORE,NULL
LT17CHVJ,UVHSNY,NULL,CORE,NULL
LT17CHVJ,DNMIGT,2,ELEC,5
LT17CHVJ,DNDIKQ,2,ELEC,6
LT17CHVJ,DNITCO,2,ELEC,4
LT17CHVJ,DDBVFC,1,ELEC,2
LT17CHVJ,DDVQGR,1,ELEC,3
LT17CHVJ,DDHMRB,1,ELEC,1
LT17CHVJ,LTVPDP,NULL,CORE,NULL
LT17CHVJ,LTLVQE,NULL,CORE,NULL
LT17CHVJ,LTSWCB,NULL,CORE,NULL
LT17CHVJ,TJPIKQ,3,ELEC,7
LT17CHVJ,TJGDMF,3,ELEC,8
LT17SNXT,UVHSNY,NULL,CORE,NULL
LT17SNXT,DNMIGT,4,ELEC,7
LT17SNXT,DNDIKQ,4,ELEC,6
LT17SNXT,DNITCO,4,ELEC,3
LT17SNXT,DNMHEO,4,ELEC,4
LT17SNXT,DNPUEO,4,ELEC,5
LT17SNXT,DDBVFC,1,ELEC,2
LT17SNXT,DDHMRB,1,ELEC,1
LT17SNXT,LTVPDP,NULL,CORE,NULL
LT17SNXT,LTLVQE,NULL,CORE,NULL
LT17SNXT,LTSWCB,NULL,CORE,NULL
LT17SNXT,TJPIKQ,2,ELEC,8
LT17SNXT,TJGDMF,2,ELEC,9
LT17SNXT,TJZMSI,2,ELEC,10
LT17KRSX,UVHSNY,NULL,CORE,NULL
LT17KRSX,SFXKJX,4,ELEC,9
LT17KRSX,SFMUVI,4,ELEC,8
LT17KRSX,DNITCO,1,ELEC,2
LT17KRSX,DNMHEO,1,ELEC,3
LT17KRSX,DNPUEO,1,ELEC,1
LT17KRSX,DNRPKM,1,ELEC,5
LT17KRSX,DNKCVN,1,ELEC,4
LT17KRSX,DDBVFC,2,ELEC,6
LT17KRSX,DDHMRB,2,ELEC,7
LT17KRSX,LTVPDP,NULL,CORE,NULL
LT17KRSX,LTLVQE,NULL,CORE,NULL
LT17KRSX,LTSWCB,NULL,CORE,NULL
LT17LKRX,PGMRBA,NULL,CORE,NULL
